"horz","vert","vert_horz_ratio"
13034,13532,1.03820776430873
11526,13764,1.19416970327954
15130,11026,0.728750826173166
14810,14538,0.981634031060095
13722,7644,0.557061652820289
15252,10062,0.659716758457907
10130,5104,0.503849950641658
15158,9130,0.602322206095791
9504,10650,1.12058080808081
10112,4122,0.407634493670886
13136,11614,0.884135200974421
11850,14400,1.21518987341772
10088,6178,0.612410785091198
13628,12316,0.903727619606692
18894,11914,0.63057055149783
12452,6636,0.532926437520077
14408,16576,1.15047196002221
15364,18960,1.2340536318667
12444,10872,0.87367405978785
16116,11998,0.744477537850583
11202,12020,1.07302267452241
13124,11320,0.862541907954892
11100,20714,1.86612612612613
10200,10242,1.00411764705882
11628,15918,1.36893704850361
15274,14822,0.970407227969098
13102,16590,1.26621889787819
18470,8382,0.453817000541418
13112,17196,1.31147040878585
14264,11286,0.79122265844083
14372,13116,0.912607848594489
14350,11930,0.831358885017422
16836,15054,0.894155381325731
12998,13460,1.03554392983536
13436,8236,0.612980053587377
9034,14438,1.59818463582023
10138,5470,0.539554152692839
10772,10992,1.02042331971779
17448,13126,0.752292526364053
15170,15288,1.00777851021753
12530,19482,1.55482841181165
11066,19866,1.79522862823062
13090,18524,1.41512605042017
11618,12704,1.09347564124634
15224,15476,1.0165528113505
13278,13682,1.03042626901642
13000,14082,1.08323076923077
10472,6206,0.592627960275019
12068,21464,1.77858800132582
11098,10208,0.919805370336998
14340,12454,0.868479776847978
18214,15118,0.830020863072362
10004,2660,0.265893642542983
10912,9458,0.86675219941349
15586,21640,1.38842551007314
13704,8676,0.633099824868651
13876,7542,0.543528394349957
16758,13614,0.812388113139993
10122,5476,0.540999802410591
13566,15848,1.16821465428277
15474,17684,1.14282021455344
14868,21902,1.47309658326607
9920,2986,0.301008064516129
10904,14756,1.35326485693324
12034,18608,1.54628552434768
14418,20532,1.4240532667499
12106,15018,1.24054188005947
7968,13846,1.73770080321285
10324,11150,1.08000774893452
12324,10812,0.877312560856865
16230,15148,0.933333333333333
10150,14726,1.45083743842365
16064,20358,1.26730577689243
16744,13414,0.801122790253225
10122,5624,0.555621418691958
10386,17162,1.6524167148084
14672,8796,0.599509269356598
8808,17612,1.99954586739328
10024,3394,0.338587390263368
14316,14426,1.00768371053367
11458,8392,0.732414033862803
9848,14850,1.50792038992689
10366,11656,1.12444530194868
12414,7710,0.621072982116965
15728,14704,0.934893184130214
13346,15330,1.14865877416454
15626,9156,0.585946499424037
17164,15538,0.905266837567001
9282,4222,0.454858866623572
12056,16318,1.35351692103517
12240,13288,1.08562091503268
11934,19670,1.64823194234959
14674,15054,1.02589614283767
11668,16248,1.39252656839218
16544,11508,0.695599613152805
12910,7214,0.558791634391944
11206,11093,0.989916116366232
10348,8134,0.786045612678778
12330,14752,1.19643146796431
13126,16018,1.22032607039464
15318,9382,0.612482047264656
10098,1836,0.181818181818182
14436,13678,0.947492380160709
13980,15400,1.10157367668097
9460,12756,1.34841437632135
10838,16444,1.5172541059236
14296,10234,0.715864577504197
12700,14892,1.17259842519685
11742,13336,1.13575200136263
12832,11808,0.920199501246883
12750,18106,1.42007843137255
12914,19378,1.50054204739043
16562,11392,0.687839632894578
13126,9974,0.759865914977906
10134,4880,0.481547266627196
10628,19304,1.81633421151675
13310,5950,0.447032306536439
13838,8664,0.626102037866744
7896,1992,0.252279635258359
11278,13912,1.2335520482355
16856,13758,0.816207878500237
12970,18516,1.42760215882806
14426,20464,1.41854984056565
14984,21508,1.43539775760812
11766,14684,1.24800271970083
13094,14534,1.10997403390866
9982,3530,0.353636545782408
12052,20700,1.7175572519084
11686,17590,1.50521992127332
11084,15076,1.36015878744136
16346,20948,1.28153676740487
11832,12968,1.09601081812035
10594,11192,1.05644704549745
11336,10080,0.889202540578687
16138,15932,0.987235097285909
16120,16142,1.00136476426799
9908,7194,0.726079935405733
8624,1322,0.153293135435993
12958,4580,0.353449606420744
18586,12924,0.695362100505757
13812,15686,1.13567911960614
10236,11108,1.08518952715905
14622,16000,1.09424155382301
15444,13918,0.901191401191401
14410,11978,0.831228313671062
13178,12694,0.963272120200334
12412,14546,1.17193038994521
10130,5290,0.522211253701876
13388,15884,1.18643561398267
15830,15308,0.967024636765635
10132,15120,1.49230161863403
14950,9562,0.639598662207358
10072,4080,0.405083399523431
8600,10862,1.26302325581395
10124,6532,0.645199525879099
13600,12692,0.933235294117647
16982,14420,0.849134377576257
8122,15586,1.91898547155873
11840,19460,1.64358108108108
16678,13940,0.835831634488548
12618,11764,0.932318909494373
15882,14490,0.912353607857952
12508,16364,1.30828269907259
10036,6338,0.631526504583499
16522,10808,0.654158092240649
10200,6120,0.6
17130,14202,0.82907180385289
10042,8994,0.895638319059948
16222,13822,0.852052767846135
15810,17680,1.11827956989247
17834,16444,0.92205898844903
11590,12470,1.07592752372735
11504,9064,0.787899860917942
18858,16522,0.87612684271927
11416,18740,1.64155571128241
16956,15058,0.888063222458127
10104,5714,0.565518606492478
14292,13478,0.943045060173524
16574,14664,0.884759261493906
17390,9820,0.564692351926394
16088,10904,0.677772252610641
10038,3536,0.352261406654712
15584,9420,0.604466119096509
10456,14148,1.3530986993114
11474,18234,1.58915809656615
18306,9996,0.546050475254015
16792,16862,1.00416865173892
8572,12508,1.45916938870742
12774,14088,1.1028651949272
15546,9142,0.588061237617394
11600,6248,0.538620689655172
6642,12552,1.88979223125565
16190,16068,0.992464484249537
13100,10616,0.810381679389313
12728,9194,0.722344437460717
13280,13492,1.01596385542169
13582,9864,0.726255337947283
14394,19292,1.34028067250243
13700,9734,0.710510948905109
14568,12342,0.847199341021417
14218,8246,0.579969053312702
15102,14246,0.943318765726394
14940,20758,1.38942436412316
13340,8796,0.659370314842579
15688,14254,0.90859255481897
8768,15242,1.73836678832117
10066,5714,0.567653486985893
16886,17584,1.04133601800308
14558,11624,0.798461327105372
10200,3316,0.325098039215686
16534,12972,0.78456513850248
13028,10572,0.811482959778938
12402,16140,1.30140299951621
13554,9484,0.699719639958684
15220,12696,0.834165571616294
13174,18822,1.42872324275087
10390,14954,1.43926852743022
13008,19694,1.5139913899139
15950,22382,1.40326018808777
16684,9830,0.589187245264924
9918,1828,0.184311353095382
15704,15726,1.00140091696383
14698,14994,1.0201387943938
15868,9688,0.610536929669776
15942,11124,0.697779450508092
16700,12792,0.765988023952096
14092,7264,0.515469770082316
10374,10024,0.966261808367072
12038,17048,1.41618209004818
16132,17004,1.05405405405405
12168,13826,1.13625904010519
6480,11474,1.77067901234568
10886,15776,1.44920080837773
15488,16954,1.09465392561983
10242,17598,1.71821909783245
16956,16958,1.00011795234725
16006,16698,1.04323378732975
12172,10076,0.827801511666119
14544,15680,1.07810781078108
9962,2180,0.218831559927725
12578,8566,0.681030370488154
15938,13516,0.848036140042665
12934,6140,0.474717798051647
12472,9782,0.784316869788326
14032,12254,0.873289623717218
12542,10854,0.865412214957742
13266,12582,0.948439620081411
12620,20874,1.6540412044374
18524,16708,0.901965018354567
10096,19990,1.97999207606973
15846,23894,1.50788842610122
11180,6792,0.607513416815742
12324,19018,1.54316780266147
13886,14050,1.01181045657497
13066,14386,1.1010255625287
10152,6860,0.675728920409772
13690,8262,0.603506208911614
10134,12538,1.23722123544504
16360,11574,0.707457212713936
8030,14760,1.83810709838107
11258,14288,1.26914194350684
13768,20652,1.5
15362,7678,0.499804712928004
11434,11754,1.0279867063145
13250,11430,0.862641509433962
11574,10668,0.921721099015034
14516,9148,0.630201157343621
8308,13018,1.56692344727973
10118,4066,0.401858074718324
15142,13238,0.874257033416986
11574,8986,0.776395368930361
16604,13288,0.800289086966996
14662,12878,0.878324921565953
13740,6470,0.470887918486172
16148,10918,0.676120881842953
15468,15064,0.973881561934316
15752,9274,0.58875063484002
17316,14966,0.864287364287364
10858,15856,1.46030576533432
13282,24666,1.85709983436229
14232,8196,0.575885328836425
13494,13810,1.02341781532533
14506,8210,0.56597270095133
14234,12326,0.865954756217507
16428,17516,1.06622839055271
12844,13744,1.07007162877608
11502,18668,1.62302208311598
15400,15176,0.985454545454545
16424,16278,0.991110569897711
13368,12262,0.917265110712148
10590,18376,1.73522190745987
10774,13900,1.29014293669946
13516,14642,1.0833086712045
10232,10558,1.03186082877248
18360,12940,0.70479302832244
11582,16646,1.43723018476947
14978,8194,0.547069034584057
15698,13768,0.877054401834629
13082,11116,0.84971716862865
10122,2936,0.290061252716854
10200,2806,0.275098039215686
10372,6016,0.58002313922098
10202,6560,0.643011174279553
13502,10686,0.791438305436232
10796,13138,1.21693219711004
13862,11630,0.8389842735536
19928,15854,0.795564030509835
10246,8738,0.852820612922116
11166,9636,0.862976894142934
15810,13794,0.872485768500949
14814,10098,0.681652490886999
16542,14750,0.891669689275783
14030,16418,1.17020669992872
11824,19734,1.66897834912043
10940,15734,1.4382084095064
16754,14618,0.872508057777247
14380,11372,0.790820584144645
10092,2716,0.269124058660325
10152,6596,0.649724192277384
15982,15114,0.945688900012514
14320,11886,0.830027932960894
14560,12854,0.88282967032967
10212,22118,2.16588327457893
14538,17820,1.22575319851424
13250,10308,0.777962264150943
12008,9634,0.802298467688208
12598,13006,1.03238609303064
10094,17162,1.70021795125817
12226,15546,1.27155242924914
12564,13398,1.06638013371538
15410,16324,1.05931213497729
12742,8706,0.683252236697536
10294,4876,0.473673984845541
16688,13148,0.787871524448706
10170,4948,0.486529006882989
14566,21412,1.46999862693945
15062,13326,0.884743062010357
9836,16596,1.68727124847499
11208,8905,0.794521770164168
10122,3412,0.337087532108279
10354,15962,1.54162642457021
10964,13976,1.27471725647574
10536,13918,1.3209946848899
12942,18566,1.43455416473497
13252,22126,1.66963477210987
10456,11222,1.07325937260903
10014,1966,0.196325144797284
9994,3910,0.391234740844507
10104,7444,0.73673792557403
13114,16680,1.2719231355803
17514,14336,0.818545163868905
10668,13184,1.23584551931009
8992,12022,1.33696619217082
14052,16886,1.20167947623114
12752,15556,1.21988707653701
12038,14858,1.23425818242233
15084,11318,0.750331477061787
16482,16872,1.02366217692028
10116,2350,0.23230525899565
11760,9996,0.85
14382,20626,1.43415380336532
13902,12314,0.885771831391167
17532,12584,0.717773214693133
11138,10800,0.969653438678398
16430,14858,0.904321363359708
13254,17808,1.34359438660027
10728,10358,0.965510812826249
10424,13132,1.25978511128166
15630,10540,0.674344209852847
9894,15292,1.5455831817263
12244,9690,0.79140803658935
13966,10074,0.721323213518545
10074,15936,1.58189398451459
14124,19418,1.37482299631832
15566,19882,1.27727097520236
15648,15264,0.975460122699387
10838,4974,0.458940763978594
10348,12020,1.16157711635099
16430,16558,1.00779062690201
10986,13846,1.26033133078463
13820,9496,0.68712011577424
10702,12182,1.13829190805457
11218,19810,1.76591192725976
14306,8378,0.585628407661121
11824,7528,0.636671177266576
14916,17980,1.20541700187718
15578,14314,0.91885993067146
14006,22838,1.63058689133229
13580,15390,1.13328424153166
11856,23344,1.96896086369771
12826,12058,0.94012162794324
12340,10580,0.857374392220421
11780,18090,1.53565365025467
17586,14098,0.801660411691118
10918,17900,1.63949441289613
10854,8404,0.774276764326516
10750,7692,0.71553488372093
9666,5862,0.606455617628802
10138,3242,0.319786940224896
11730,11782,1.00443307757886
10590,21822,2.06062322946176
10242,14954,1.46006639328256
14184,10666,0.751974055273548
14826,11024,0.743558613246999
13932,16306,1.17039908125179
15298,18360,1.20015688325271
10854,13592,1.25225723235673
10700,6282,0.587102803738318
15434,11580,0.750291564079305
12526,13866,1.1069774868274
13938,15680,1.12498206342373
10332,8740,0.845915602013163
11030,7118,0.645330915684497
12586,17548,1.39424757667249
12890,9986,0.774709076803724
14220,20844,1.46582278481013
12250,10244,0.836244897959184
10086,6954,0.689470553242118
13700,11606,0.847153284671533
11472,19104,1.6652719665272
12782,15250,1.19308402440933
14034,5902,0.420550092632179
11592,11800,1.01794340924776
13174,9838,0.746773948686807
11274,14952,1.32623736029803
10078,2210,0.219289541575709
10444,11834,1.13309076981999
13742,12980,0.94454955610537
9948,3320,0.333735424205871
10092,5350,0.530122869599683
14804,10348,0.699000270197244
11946,14946,1.25113008538423
11250,16726,1.48675555555556
12266,9054,0.738137942279472
13874,11924,0.859449329681419
11472,8692,0.757670850767085
12870,18364,1.42688422688423
10802,13654,1.26402518052213
12998,16484,1.26819510693953
14324,9862,0.688494833845295
11572,13500,1.1666090563429
12000,22622,1.88516666666667
13472,14798,1.09842636579572
12538,18418,1.46897431807306
13564,9656,0.711884399882041
15522,20016,1.28952454580595
13930,12792,0.918305814788227
16674,10112,0.606453160609332
10084,7528,0.746529155097184
12242,10950,0.89446168926646
15342,12182,0.794029461608656
12360,12788,1.03462783171521
10838,16194,1.49418711939472
14874,8290,0.557348393169289
13286,18288,1.37648652717146
14504,13096,0.90292333149476
8432,13954,1.65488614800759
11706,12070,1.03109516487271
17998,13756,0.76430714523836
10676,11524,1.07943049831398
13098,15172,1.15834478546343
15196,7814,0.514214266912345
14442,16280,1.12726769145548
12808,19716,1.53935040599625
14536,14030,0.965189873417722
10766,13020,1.20936280884265
13098,11838,0.903802107191938
14636,11504,0.786007105766603
12292,12066,0.981614057923853
7026,13712,1.95160831198406
17712,12640,0.713640469738031
12880,14570,1.13121118012422
12004,15840,1.31956014661779
15058,9964,0.661708062159649
8784,19788,2.25273224043716
16760,18416,1.09880668257757
12832,13944,1.08665835411471
12296,11398,0.926968119713728
10552,10134,0.960386656557998
11938,14200,1.18947897470263
10110,4286,0.423936696340257
12650,14626,1.15620553359684
15898,16476,1.03635677443704
14912,13174,0.883449570815451
10124,3996,0.394705649940735
11224,15564,1.38667141838917
12174,8154,0.669788072942336
12762,9630,0.754583921015515
12166,18536,1.52359033371692
15346,12918,0.841782875016291
14358,18058,1.25769605794679
17066,12348,0.723543888433142
16032,16942,1.05676147704591
12296,15946,1.29684450227716
15020,9938,0.661651131824234
12990,15030,1.15704387990762
15690,17228,1.09802421924793
10132,6180,0.60994867745756
9674,2600,0.268761629108952
11988,10198,0.850684017350684
12504,13710,1.09644913627639
11000,11610,1.05545454545455
14882,11076,0.744254804461766
14108,12026,0.852424156506946
9998,12154,1.21564312862573
10812,13092,1.21087680355161
14610,9992,0.683915126625599
16730,15756,0.94178123132098
13710,8520,0.62144420131291
12890,7452,0.578122575640031
15108,13324,0.881916865236961
17020,14836,0.871680376028202
14458,16806,1.16240143864988
14210,10002,0.70387051372273
10116,4106,0.405891656781336
14710,12246,0.8324949014276
11960,18218,1.52324414715719
13296,10456,0.786401925391095
12916,8084,0.62589036853515
11280,11866,1.05195035460993
13062,19882,1.52212524881335
13676,13774,1.00716583796432
12224,13844,1.13252617801047
14486,16820,1.16112108242441
11336,17960,1.58433309809457
7548,15288,2.02543720190779
18484,15300,0.82774291278944
10566,11170,1.05716448987318
18244,15976,0.875685156763868
10908,9410,0.862669600293363
12704,14826,1.16703400503778
13940,10990,0.788378766140603
15648,14764,0.943507157464213
13232,9428,0.712515114873035
16382,12436,0.75912586985716
10738,8918,0.830508474576271
16640,15298,0.919350961538462
15564,16270,1.04536108969417
10186,11956,1.17376791674848
14352,16504,1.14994425863991
18002,13916,0.773025219420064
11340,9726,0.857671957671958
13386,13622,1.01763036007769
11284,14254,1.26320453739809
10312,4696,0.455391776570985
13956,9332,0.668672972198338
12530,20234,1.61484437350359
13770,15608,1.13347857661583
14160,8932,0.630790960451977
16288,7668,0.470776031434185
13662,10054,0.735909822866345
13502,10260,0.759887424085321
17812,12964,0.727823938917584
7936,14028,1.76764112903226
9884,3514,0.355524079320113
15468,6596,0.426428756141712
11414,11408,0.999474329770457
13090,24530,1.87394957983193
11248,16558,1.47208392603129
10798,10980,1.01685497314317
14632,12128,0.828868234007654
10506,10550,1.00418808300019
10140,5520,0.544378698224852
10162,8566,0.842944302302696
11600,16150,1.39224137931034
8708,3022,0.347037207165825
12856,15234,1.18497199751089
14850,12014,0.809023569023569
17406,13928,0.80018384465127
10584,7442,0.703136810279667
9784,2126,0.217293540474244
11740,16654,1.41856899488927
12058,13710,1.13700447835462
9912,4326,0.436440677966102
12902,12956,1.00418539761277
13498,8368,0.619943695362276
11662,19006,1.62973760932945
14608,6920,0.473713033953998
16248,13340,0.821024126046283
12786,7578,0.592679493195683
12226,16106,1.31735645345984
12102,14558,1.20294166253512
11732,17000,1.4490282986703
14732,14702,0.997963616616888
11728,13770,1.17411323328786
12008,14040,1.16922051965356
15420,10248,0.664591439688716
9886,4066,0.411288691078293
12632,8808,0.697276757441419
12292,13728,1.11682395053693
9094,18608,2.0461842973389
17658,19896,1.1267414203194
16004,16892,1.05548612846788
12708,16256,1.27919420837268
14030,19204,1.3687811831789
14720,12296,0.835326086956522
15684,17374,1.10775312420301
11220,18614,1.65900178253119
17180,15734,0.915832363213038
10434,11286,1.08165612420932
14662,15556,1.06097394625563
14816,13620,0.919276457883369
9936,5620,0.565619967793881
10124,6864,0.677992888186488
16102,13488,0.837659918022606
16574,12878,0.77700012067093
14802,11912,0.804756114038643
10200,3572,0.350196078431373
13978,24092,1.72356560309057
12392,13182,1.06375080697224
12182,7650,0.627975701855196
7864,18446,2.34562563580875
14168,13696,0.966685488424619
15566,12396,0.796351021457022
14126,13332,0.943791589975931
11578,12184,1.05234064605286
13980,11774,0.842203147353362
10006,1814,0.181291225264841
14974,13598,0.908107386135969
16674,13546,0.812402542881132
10132,5746,0.567114093959732
12200,13320,1.09180327868852
13522,18828,1.39239757432333
14200,8292,0.583943661971831
14978,16324,1.08986513553211
10120,2850,0.281620553359684
12422,11840,0.953147641281597
14282,9936,0.69570088222938
13456,7396,0.549643281807372
11196,12152,1.0853876384423
12544,14692,1.17123724489796
15456,21762,1.40799689440994
14128,7848,0.555492638731597
15036,17522,1.16533652567172
10146,3134,0.308890203035679
17344,13844,0.79820110701107
16108,16344,1.01465110504097
11200,17928,1.60071428571429
9988,2326,0.232879455346416
12670,15188,1.19873717442778
9884,3144,0.318089842169162
12530,19244,1.53583399840383
15572,9514,0.610968404829181
13406,17106,1.27599582276593
14350,10252,0.714425087108014
13118,13668,1.04192712303705
13304,9960,0.748647023451594
16506,13956,0.845510723373319
12126,16034,1.32228269833416
13114,14718,1.12231203294189
13006,18614,1.43118560664309
11844,13702,1.15687267814927
10518,14226,1.35253850541928
10852,12842,1.18337633615923
14996,10378,0.692051213656975
15394,13562,0.880992594517344
12388,14192,1.1456247981918
11680,15520,1.32876712328767
12890,18774,1.45647788983708
12650,11878,0.93897233201581
15866,10596,0.667843186688516
14198,9026,0.635723341315678
13802,14218,1.03014055933923
10124,11024,1.08889766890557
10766,15482,1.43804569942411
14876,13598,0.914089809088465
15126,7928,0.524130635991009
13202,12952,0.981063475231026
11778,19204,1.63049753778231
11052,15274,1.38201230546507
11380,11312,0.99402460456942
11138,3466,0.311186927635123
12966,17014,1.31220114144686
11510,14780,1.28410078192876
11146,14362,1.28853400322986
10682,11100,1.03913124882981
15652,12678,0.809992333248147
11370,17870,1.5716798592788
13622,16126,1.18382029070621
12060,10344,0.85771144278607
14228,12120,0.851841439415238
17262,11292,0.654153632255822
10078,6494,0.644373883707085
14330,10664,0.74417306350314
13118,13596,1.03643848147583
12386,14626,1.18084934603585
13154,19032,1.44686027064011
13290,10034,0.755003762227239
13834,12154,0.878560069394246
8870,2024,0.228184892897407
16072,16262,1.01182180189149
13480,12546,0.930712166172107
17012,12272,0.721373148365859
10112,5518,0.545688291139241
14468,12720,0.879181642244954
15058,12334,0.819099482002922
14430,12870,0.891891891891892
10040,3788,0.377290836653386
15100,15264,1.01086092715232
13218,9592,0.725677106975337
9498,1838,0.193514424089282
17054,19472,1.14178491849419
12940,13648,1.05471406491499
15880,12522,0.788539042821159
15844,7528,0.475132542287301
14234,11348,0.797246030630884
15742,14598,0.927328166687841
16254,15346,0.944136827857758
8948,16822,1.87997317836388
14920,16442,1.10201072386059
13558,19782,1.45906475881398
14218,13298,0.935293290195527
10072,2050,0.203534551231136
10014,4676,0.466946275214699
14604,9812,0.671870720350589
6786,13126,1.93427645151783
9486,13376,1.4100780096985
14194,15936,1.12272791320276
13116,16446,1.25388838060384
12792,15528,1.21388367729831
12774,19688,1.54125567559104
11500,16274,1.41513043478261
15582,9768,0.626877165960724
15768,17336,1.09944190766109
14238,5894,0.413962635201573
9762,16744,1.71522229051424
15234,13910,0.913089142707103
16640,17494,1.05132211538462
15368,14356,0.934148880791255
13018,14914,1.14564449224151
10808,14922,1.38064396743153
10104,5582,0.552454473475851
11926,21474,1.80060372295824
18954,13018,0.686820723857761
17306,16182,0.935051427250664
10120,6562,0.648418972332016
12794,13498,1.05502579334063
13312,9580,0.719651442307692
16268,18334,1.12699778706663
14696,14406,0.980266739248775
14542,11620,0.799064777884748
16074,13908,0.865248226950355
9896,5234,0.528900565885206
11930,16792,1.40754400670578
12752,10540,0.826537013801757
10294,19976,1.94054789197591
9956,8380,0.841703495379671
10148,12410,1.22290106424911
16634,16210,0.974510039677768
12970,12532,0.966229760986893
9242,13708,1.48322873836832
12080,14324,1.18576158940397
10750,6608,0.614697674418605
10200,5356,0.525098039215686
12522,11228,0.896661875099824
11276,16604,1.47250798155374
18104,17468,0.964869642068051
15936,10236,0.642319277108434
14154,13004,0.918750883142575
16650,13216,0.793753753753754
8598,14478,1.68387997208653
10200,3188,0.312549019607843
14852,18732,1.26124427686507
11830,12326,1.04192730346577
12450,21538,1.72995983935743
12412,14918,1.20190138575572
16140,20916,1.29591078066915
12652,8460,0.668668985140689
12078,8800,0.728597449908925
9884,1924,0.194658033184945
11090,14880,1.34174932371506
8582,15590,1.81659286879515
11714,16706,1.42615673553013
8298,16390,1.97517474090142
8034,13608,1.69380134428678
13260,17652,1.33122171945701
13798,8176,0.592549644876069
12784,11040,0.863579474342929
17846,12648,0.708730247674549
12574,12420,0.987752505169397
15550,17112,1.1004501607717
14994,7646,0.509937308256636
9828,16412,1.66992266992267
14066,16282,1.15754301151713
15352,16512,1.07556018759771
13048,9912,0.759656652360515
14014,11708,0.835450264021693
11596,13074,1.12745774404967
10108,8458,0.836762960031658
17368,13232,0.761860893597421
15822,18268,1.15459486790545
14108,9002,0.638077686419053
16024,18564,1.15851223165252
12370,17074,1.3802748585287
14612,13680,0.936216808102929
12460,14772,1.18555377207063
10518,10704,1.01768397033657
13526,11640,0.860564838089605
10592,7446,0.702983383685801
11470,14074,1.22702702702703
11690,13410,1.14713430282293
16378,10842,0.661985590426181
10096,7966,0.789025356576862
13826,9852,0.712570519311442
10070,2546,0.252830188679245
10234,17598,1.71956224350205
13914,17918,1.28776771596953
10106,4752,0.470215713437562
12230,10540,0.861815208503679
12326,13324,1.08096706149602
17388,11046,0.635265700483092
10104,4634,0.458630245447348
11906,19330,1.62355115068033
14342,12048,0.840050202203319
13362,18318,1.37090255949708
11440,18804,1.64370629370629
11646,16172,1.38863128971321
12954,15654,1.20842982862436
13822,15046,1.08855447836782
13570,9348,0.688872512896094
12046,11718,0.972771044330068
14982,22808,1.52236016553197
10560,9870,0.934659090909091
10124,8514,0.840971947846701
12844,11122,0.865929616941763
9936,2610,0.26268115942029
10142,5192,0.511930585683297
14064,13906,0.988765642775882
10060,4278,0.425248508946322
10514,18796,1.78771162259844
14510,13428,0.925430737422467
21832,14220,0.651337486258703
12364,12364,1
13106,18142,1.38425148786815
18046,16104,0.892386124348886
16560,20094,1.21340579710145
11092,12878,1.16101694915254
9620,7892,0.82037422037422
10988,13306,1.21095740808154
14820,12508,0.843994601889339
19438,9658,0.496861817059368
12858,10222,0.794991445014777
14244,15366,1.0787700084246
19544,26852,1.37392550143266
13952,17156,1.22964449541284
15202,12716,0.836468885672938
16018,15142,0.945311524534898
16548,17368,1.04955281605028
12620,22952,1.81870047543582
14222,9066,0.637463085360709
11728,8416,0.717598908594816
13700,16186,1.1814598540146
10122,5622,0.55542382928275
10932,23440,2.14416392242956
11602,16448,1.41768660575763
14148,14428,1.01979078314956
14188,11574,0.815759797011559
11592,7126,0.614734299516908
11552,19248,1.66620498614958
12692,16608,1.30854081311062
10222,10290,1.00665231852866
12314,16568,1.3454604515186
12606,11382,0.90290337934317
10882,9629,0.884855725050542
10456,17086,1.6340856924254
18010,16536,0.918156579677957
9872,14232,1.44165316045381
13354,16642,1.24621836153961
11700,16662,1.42410256410256
15626,13780,0.881863560732113
12312,10872,0.883040935672515
12842,16916,1.3172403052484
14554,10228,0.70276212725024
11808,14050,1.18987127371274
13496,13598,1.00755779490219
13364,17654,1.32101167315175
8304,9442,1.13704238921002
14110,19036,1.34911410347271
12350,8426,0.682267206477733
11112,8320,0.748740100791937
11894,15242,1.28148646376324
13450,11044,0.821115241635688
15436,12416,0.804353459445452
14754,13516,0.916090551714789
11772,15746,1.33758069996602
11818,14006,1.18514130986631
10396,18160,1.74682570219315
14100,10474,0.742836879432624
11004,7078,0.643220647037441
13256,13516,1.01961375980688
10078,2514,0.249454256796984
13964,13606,0.974362646806073
12494,14374,1.1504722266688
14026,17852,1.2727791244831
9928,15114,1.5223609991942
10756,11934,1.10952026775753
9572,3028,0.316339323025491
11494,8936,0.777449103880285
11128,10704,0.961897915168943
12844,9908,0.771410775459358
11766,10262,0.872174060853306
15566,11672,0.749839393550045
10396,9950,0.957098884186225
11258,10766,0.956297743826612
12564,16100,1.28143903215536
12928,17048,1.31868811881188
13248,16822,1.26977657004831
15258,14808,0.970507274872198
14702,7252,0.493266222282683
13112,15046,1.14749847467968
11506,12184,1.05892577785503
13376,9126,0.682266746411483
13536,19150,1.41474586288416
16460,16048,0.974969623329283
19460,14564,0.748406988694759
10126,7142,0.705313055500691
14990,10392,0.693262174783189
11638,12480,1.07234920089362
18010,19476,1.08139922265408
9844,2630,0.267167817960179
17802,13788,0.774519716885743
10906,17468,1.601687144691
17028,17290,1.01538642236317
11704,7778,0.664559125085441
9960,2374,0.238353413654618
12432,9767,0.785633848133848
12058,10536,0.873776745728977
12820,11374,0.887207488299532
11284,12170,1.07851825593761
12494,14924,1.19449335681127
16722,13476,0.805884463580911
10578,7863,0.743335224049915
14194,10000,0.704523037903339
10106,18036,1.78468236691075
12688,13188,1.03940731399748
15968,14988,0.938627254509018
13514,11936,0.883232203640669
16642,16878,1.01418098786204
13600,8818,0.648382352941177
17516,20708,1.18223338661795
13950,16452,1.17935483870968
14938,8442,0.565135895032802
13230,20382,1.540589569161
11918,18916,1.58717905688874
7596,13194,1.73696682464455
17282,20584,1.19106584886009
14112,14410,1.02111678004535
13578,17860,1.31536308734718
15682,16194,1.03264889682438
14338,10146,0.707630073929418
11478,17086,1.48858686182262
16760,15512,0.925536992840095
11988,15746,1.31348014681348
10142,3404,0.335633997239203
10696,13478,1.26009723261032
10094,3172,0.314246086784228
13286,7736,0.582267048020473
16642,9172,0.551135680807595
13328,8008,0.600840336134454
14584,14540,0.996982995063083
17298,11018,0.636952248814892
14508,14822,1.02164323132065
13372,17026,1.27325755309602
10010,1982,0.198001998001998
10160,9588,0.943700787401575
13260,14918,1.12503770739065
11150,12680,1.1372197309417
13870,16906,1.21888968997837
20864,9248,0.443251533742331
13984,11418,0.816504576659039
13300,12224,0.919097744360902
13428,9570,0.712689901697945
11616,14964,1.28822314049587
10200,15212,1.49137254901961
15502,17136,1.10540575409625
13154,20122,1.52972479854037
16046,14400,0.897419917736508
13954,14710,1.05417801347284
12958,24060,1.85676801975614
16372,13292,0.811873931101881
10920,11442,1.0478021978022
18114,13392,0.7393176548526
13562,12736,0.939094528830556
10324,12362,1.1974041069353
10230,12156,1.18826979472141
14178,9614,0.678092819861758
18014,18362,1.01931830798268
12884,10496,0.814653834212977
16434,14562,0.886089813800657
14046,20220,1.43955574540795
12252,20682,1.68805093046033
10122,8122,0.802410590792334
9816,2866,0.291972290138549
10940,8260,0.755027422303474
16212,15248,0.94053787318036
12110,13796,1.13922378199835
12938,13114,1.01360333900139
9840,3682,0.374186991869919
11228,13674,1.21784823655148
16338,16148,0.988370669604603
